_time,packet_id,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
2023-12-29 16:02:53.262960,0,5.00,36.00,7.00,922.00,808.00,-3892.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.271399,1,10.00,45.00,6.00,924.00,813.00,-3877.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.277663,2,10.00,45.00,6.00,924.00,813.00,-3877.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.282649,3,21.00,47.00,8.00,926.00,835.00,-3880.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.292385,4,34.00,49.00,0.00,920.00,818.00,-3900.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.299397,5,34.00,49.00,3.00,928.00,825.00,-3896.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.307406,6,36.00,47.00,2.00,918.00,815.00,-3909.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.312391,7,34.00,43.00,0.00,917.00,806.00,-3890.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.321521,8,19.00,44.00,6.00,926.00,800.00,-3902.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.325509,9,14.00,44.00,4.00,925.00,797.00,-3898.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.336761,10,12.00,36.00,3.00,965.00,808.00,-3914.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.342856,11,4.00,29.00,-4.00,979.00,813.00,-3920.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.352180,12,-6.00,27.00,-16.00,988.00,806.00,-3932.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.357509,13,-11.00,32.00,-25.00,976.00,819.00,-3932.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.366906,14,-14.00,33.00,-28.00,991.00,832.00,-3926.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.371861,15,-13.00,36.00,-32.00,1007.00,817.00,-3931.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.397037,16,-13.00,36.00,-32.00,1007.00,817.00,-3931.00,-0.65,-0.75,-0.15,0.01
2023-12-29 16:02:53.402020,17,-7.00,40.00,-23.00,1016.00,794.00,-3943.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.407003,18,-8.00,47.00,-32.00,1023.00,798.00,-3944.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.411995,19,-7.00,48.00,-36.00,1028.00,789.00,-3925.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.417514,20,-1.00,56.00,-36.00,1020.00,783.00,-3928.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.426946,21,16.00,64.00,-39.00,1011.00,792.00,-3914.00,-0.65,-0.74,-0.15,0.02
2023-12-29 16:02:53.431926,22,21.00,66.00,-42.00,1003.00,794.00,-3910.00,-0.65,-0.74,-0.15,0.02
2023-12-29 16:02:53.442017,23,36.00,69.00,-54.00,1015.00,805.00,-3914.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.446958,24,40.00,71.00,-67.00,1030.00,804.00,-3914.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.456934,25,44.00,74.00,-76.00,1029.00,802.00,-3926.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.461907,26,36.00,74.00,-86.00,1025.00,823.00,-3919.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.471874,27,28.00,78.00,-104.00,1016.00,822.00,-3931.00,-0.65,-0.75,-0.15,0.02
2023-12-29 16:02:53.476862,28,23.00,79.00,-105.00,993.00,820.00,-3928.00,-0.64,-0.75,-0.15,0.02
2023-12-29 16:02:53.487820,29,16.00,83.00,-101.00,994.00,819.00,-3934.00,-0.64,-0.75,-0.15,0.02
2023-12-29 16:02:53.493801,30,12.00,88.00,-93.00,981.00,826.00,-3918.00,-0.64,-0.75,-0.15,0.02
