_time,packet_id,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
2023-12-29 16:01:49.089377,43,0.00,0.00,4.00,-1344.00,438.00,-3853.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.095574,44,0.00,0.00,1.00,-1344.00,440.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.099540,45,0.00,0.00,1.00,-1344.00,440.00,-3847.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.104524,46,-2.00,0.00,4.00,-1349.00,437.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.110518,47,-1.00,2.00,3.00,-1334.00,437.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.115696,48,-1.00,2.00,3.00,-1334.00,437.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.133640,49,-1.00,0.00,3.00,-1334.00,444.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.139052,50,-1.00,0.00,5.00,-1347.00,442.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.144460,51,-2.00,1.00,3.00,-1348.00,437.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.149440,52,-2.00,1.00,3.00,-1348.00,437.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.152505,53,-5.00,0.00,4.00,-1346.00,443.00,-3842.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.164392,54,-2.00,-1.00,5.00,-1346.00,437.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.168716,55,-2.00,0.00,5.00,-1344.00,442.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.171708,56,0.00,1.00,4.00,-1345.00,441.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.194185,57,-5.00,1.00,4.00,-1337.00,448.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.199308,58,-3.00,2.00,5.00,-1329.00,443.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.204290,59,0.00,3.00,2.00,-1336.00,455.00,-3846.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.207281,60,-5.00,1.00,6.00,-1340.00,440.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.212265,61,-5.00,1.00,6.00,-1340.00,440.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.217519,62,0.00,0.00,1.00,-1342.00,442.00,-3850.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.220585,63,-4.00,0.00,3.00,-1345.00,461.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.224497,64,-1.00,1.00,4.00,-1347.00,462.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.229481,65,-4.00,1.00,4.00,-1327.00,444.00,-3830.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.233469,66,0.00,1.00,5.00,-1339.00,458.00,-3852.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.239724,67,-4.00,0.00,7.00,-1353.00,450.00,-3852.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.246689,68,-4.00,0.00,7.00,-1353.00,450.00,-3852.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.249676,69,0.00,1.00,5.00,-1344.00,447.00,-3837.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.253661,70,-3.00,0.00,4.00,-1341.00,456.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.257739,71,-1.00,1.00,4.00,-1341.00,450.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.263719,72,-1.00,0.00,5.00,-1341.00,441.00,-3842.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.268707,73,-1.00,0.00,5.00,-1341.00,441.00,-3842.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.274165,74,-2.00,3.00,3.00,-1347.00,449.00,-3835.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.279225,75,1.00,1.00,4.00,-1325.00,451.00,-3823.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.284310,76,1.00,1.00,4.00,-1325.00,451.00,-3823.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.289348,77,-1.00,0.00,1.00,-1341.00,447.00,-3840.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.294278,78,0.00,0.00,3.00,-1334.00,449.00,-3827.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.299260,79,0.00,0.00,3.00,-1334.00,449.00,-3827.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.303247,80,-1.00,0.00,1.00,-1342.00,453.00,-3841.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.308232,81,-3.00,0.00,3.00,-1339.00,450.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.314214,82,-3.00,0.00,3.00,-1339.00,450.00,-3845.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.344904,83,0.00,0.00,0.00,-1337.00,451.00,-3836.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.350928,84,2.00,0.00,1.00,-1344.00,440.00,-3843.00,0.70,0.70,-0.08,0.16
2023-12-29 16:01:49.357860,85,2.00,0.00,1.00,-1344.00,440.00,-3843.00,0.70,0.70,-0.08,0.16
