_time,packet_id,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
2023-12-29 15:57:26.189206,33,-23.00,-13.00,24.00,4019.00,-13.00,34.00,-0.68,-0.20,-0.67,0.23
2023-12-29 15:57:26.218574,34,47.00,-132.00,-89.00,3991.00,-38.00,-42.00,-0.68,-0.20,-0.67,0.23
2023-12-29 15:57:26.250665,35,-35.00,-85.00,-36.00,4003.00,-5.00,-76.00,-0.68,-0.20,-0.67,0.23
2023-12-29 15:57:26.278115,36,-73.00,-200.00,-17.00,3873.00,98.00,-96.00,-0.68,-0.20,-0.67,0.23
2023-12-29 15:57:26.383457,37,-85.00,-348.00,45.00,4027.00,281.00,-199.00,-0.69,-0.20,-0.66,0.22
2023-12-29 15:57:26.504064,38,-184.00,-252.00,245.00,4127.00,147.00,-245.00,-0.69,-0.20,-0.66,0.22
2023-12-29 15:57:26.624273,39,322.00,-110.00,-10.00,3937.00,302.00,-154.00,-0.69,-0.20,-0.66,0.22
2023-12-29 15:57:26.743560,40,463.00,204.00,303.00,4027.00,42.00,-412.00,-0.68,-0.21,-0.65,0.25
2023-12-29 15:57:26.864368,41,-121.00,403.00,554.00,4028.00,-114.00,45.00,-0.68,-0.19,-0.66,0.27
2023-12-29 15:57:26.984096,42,-219.00,421.00,1332.00,3913.00,-716.00,85.00,-0.67,-0.14,-0.66,0.31
2023-12-29 15:57:27.163408,43,220.00,203.00,1896.00,3944.00,-1602.00,711.00,-0.67,-0.06,-0.64,0.38
2023-12-29 15:57:27.583662,44,-123.00,1080.00,2515.00,3295.00,-2304.00,423.00,-0.65,0.03,-0.60,0.47
2023-12-29 15:57:27.703709,45,63.00,316.00,884.00,2567.00,-3239.00,939.00,-0.61,0.13,-0.57,0.53
2023-12-29 15:57:27.824232,46,-149.00,-65.00,720.00,2338.00,-3107.00,796.00,-0.61,0.14,-0.54,0.56
2023-12-29 15:57:27.943322,47,2011.00,-1588.00,-9466.00,4378.00,-3704.00,1546.00,-0.59,-0.06,-0.62,0.52
2023-12-29 15:57:28.145043,48,3044.00,-4572.00,-10699.00,-2260.00,2372.00,-1297.00,0.09,0.83,0.49,0.24
2023-12-29 15:57:28.244161,49,3207.00,-4339.00,-11624.00,-4909.00,-1124.00,-882.00,-0.21,0.78,0.25,0.53
2023-12-29 15:57:28.364173,50,2382.00,-4023.00,-11899.00,-2830.00,-4950.00,965.00,-0.51,0.41,-0.11,0.74
2023-12-29 15:57:28.544019,51,1416.00,-3992.00,-9360.00,3110.00,218.00,141.00,-0.35,-0.63,-0.50,0.48
2023-12-29 15:57:28.664130,52,1832.00,-4154.00,-6883.00,-751.00,3159.00,-1755.00,0.19,0.85,0.49,0.11
2023-12-29 15:57:28.784351,53,2498.00,-3858.00,-7479.00,-3745.00,858.00,-1616.00,0.00,0.86,0.23,0.46
2023-12-29 15:57:28.904286,54,1933.00,-3124.00,-7759.00,-1822.00,-3928.00,1038.00,-0.39,0.51,-0.37,0.67
2023-12-29 15:57:29.024681,55,1935.00,-2929.00,-7143.00,2580.00,-3174.00,1759.00,-0.54,0.16,-0.71,0.41
2023-12-29 15:57:29.144076,56,1294.00,-2924.00,-5832.00,3999.00,-210.00,758.00,-0.65,-0.05,-0.76,0.05
2023-12-29 15:57:29.264061,57,1089.00,-3159.00,-4724.00,2667.00,2236.00,-815.00,0.75,0.26,0.58,0.21
2023-12-29 15:57:29.444166,58,1728.00,-3412.00,-4000.00,281.00,2952.00,-1868.00,0.75,0.48,0.32,0.34
2023-12-29 15:57:29.564178,59,2546.00,-3213.00,-4250.00,-2678.00,1808.00,-2600.00,0.67,0.63,-0.01,0.39
2023-12-29 15:57:29.922695,60,2384.00,-2527.00,-4720.00,-3837.00,-1991.00,-984.00,0.40,0.70,-0.49,0.32
2023-12-29 15:57:30.044326,61,1616.00,-2021.00,-2992.00,-2096.00,-3332.00,647.00,0.14,0.65,-0.71,0.23
2023-12-29 15:57:30.164232,62,1942.00,-1642.00,-1477.00,-1165.00,-3641.00,1785.00,0.01,0.57,-0.79,0.21
2023-12-29 15:57:30.283959,63,3270.00,-597.00,-684.00,994.00,-668.00,3607.00,-0.13,0.08,-0.96,0.22
2023-12-29 15:57:30.404207,64,-76.00,-142.00,3.00,1213.00,2306.00,3696.00,-0.11,-0.19,-0.96,0.19
2023-12-29 15:57:30.523771,65,-340.00,2.00,43.00,1211.00,1491.00,3712.00,-0.12,-0.18,-0.96,0.17
2023-12-29 15:57:30.643614,66,-615.00,210.00,85.00,1217.00,1370.00,3795.00,-0.12,-0.15,-0.97,0.16
2023-12-29 15:57:30.764189,67,-703.00,434.00,28.00,1127.00,803.00,3759.00,-0.11,-0.11,-0.98,0.15
2023-12-29 15:57:30.884004,68,-558.00,617.00,-46.00,902.00,541.00,4001.00,-0.08,-0.06,-0.98,0.14
2023-12-29 15:57:31.004974,69,-119.00,766.00,-150.00,423.00,587.00,4219.00,-0.04,-0.03,-0.99,0.15
2023-12-29 15:57:31.123792,70,386.00,868.00,-184.00,-33.00,585.00,4135.00,0.02,-0.03,-0.99,0.16
2023-12-29 15:57:31.244190,71,783.00,897.00,-124.00,-409.00,676.00,3969.00,0.08,-0.06,-0.98,0.17
2023-12-29 15:57:31.364187,72,842.00,830.00,-94.00,-823.00,1137.00,3809.00,0.14,-0.10,-0.97,0.19
2023-12-29 15:57:31.544332,73,664.00,755.00,-127.00,-1263.00,1530.00,3707.00,0.20,-0.13,-0.95,0.19
2023-12-29 15:57:31.724385,74,492.00,701.00,-176.00,-1655.00,1766.00,3371.00,0.26,-0.16,-0.93,0.19
2023-12-29 15:57:31.844667,75,134.00,532.00,-246.00,-1974.00,1785.00,2967.00,0.30,-0.17,-0.93,0.17
2023-12-29 15:57:31.964220,76,-306.00,229.00,-446.00,-2256.00,1535.00,3114.00,0.33,-0.14,-0.92,0.14
2023-12-29 15:57:32.084801,77,-365.00,77.00,-395.00,-2555.00,1140.00,3097.00,0.34,-0.10,-0.93,0.09
2023-12-29 15:57:32.204860,78,-216.00,5.00,-331.00,-2562.00,768.00,3044.00,0.34,-0.08,-0.93,0.06
2023-12-29 15:57:32.442782,79,-120.00,-91.00,-153.00,-2572.00,657.00,3042.00,0.34,-0.06,-0.94,0.04
2023-12-29 15:57:32.563120,80,51.00,-131.00,-4.00,-2569.00,679.00,3234.00,0.34,-0.06,-0.94,0.03
2023-12-29 15:57:32.684806,81,314.00,-81.00,117.00,-2550.00,717.00,3306.00,0.33,-0.08,-0.94,0.03
2023-12-29 15:57:32.804700,82,352.00,-208.00,202.00,-2333.00,1083.00,3061.00,0.31,-0.14,-0.94,0.01
2023-12-29 15:57:32.924747,83,207.00,-287.00,117.00,-2269.00,1294.00,3224.00,0.29,-0.16,-0.94,0.01
2023-12-29 15:57:33.044249,84,83.00,-254.00,59.00,-2131.00,1424.00,3326.00,0.28,-0.17,-0.95,0.01
2023-12-29 15:57:33.164251,85,29.00,-243.00,-35.00,-2023.00,1379.00,3327.00,0.26,-0.17,-0.95,0.00
2023-12-29 15:57:33.284286,86,-100.00,-334.00,-60.00,-1931.00,1297.00,3280.00,-0.24,0.17,0.95,0.01
2023-12-29 15:57:33.463853,87,-204.00,-422.00,-90.00,-1790.00,1233.00,3457.00,-0.22,0.16,0.96,0.02
2023-12-29 15:57:33.584183,88,-149.00,-364.00,-87.00,-1658.00,1115.00,3706.00,-0.20,0.15,0.97,0.04
2023-12-29 15:57:33.704068,89,-45.00,-233.00,-46.00,-1462.00,1074.00,3752.00,-0.18,0.14,0.97,0.05
2023-12-29 15:57:33.824408,90,105.00,-255.00,-22.00,-1371.00,995.00,3676.00,-0.16,0.15,0.98,0.05
2023-12-29 15:57:33.944412,91,163.00,-214.00,17.00,-1267.00,1106.00,3779.00,-0.14,0.15,0.98,0.07
2023-12-29 15:57:34.124385,92,212.00,-102.00,-7.00,-1174.00,1193.00,3859.00,-0.13,0.16,0.98,0.07
2023-12-29 15:57:34.303820,93,211.00,1.00,-48.00,-1133.00,1276.00,3773.00,-0.13,0.18,0.97,0.08
2023-12-29 15:57:34.423699,94,96.00,27.00,-89.00,-1117.00,1290.00,3634.00,-0.13,0.19,0.97,0.08
2023-12-29 15:57:34.603619,95,-59.00,-22.00,-121.00,-1259.00,1292.00,3749.00,-0.13,0.19,0.97,0.11
2023-12-29 15:57:34.724311,96,-26.00,82.00,-153.00,-1247.00,1226.00,3764.00,-0.13,0.18,0.96,0.14
2023-12-29 15:57:34.844181,97,-29.00,62.00,-137.00,-1306.00,1142.00,3631.00,-0.14,0.18,0.96,0.15
2023-12-29 15:57:35.023659,98,27.00,-19.00,-106.00,-1396.00,1073.00,3714.00,-0.14,0.18,0.96,0.16
2023-12-29 15:57:35.143823,99,117.00,4.00,-75.00,-1442.00,1107.00,3801.00,-0.14,0.18,0.96,0.17
2023-12-29 15:57:35.383144,100,170.00,2.00,-55.00,-1451.00,1149.00,3692.00,-0.14,0.19,0.96,0.17
