Deformation (mm), Force (N),
0.0, 0.0
0.8562691131498473, 0.9225092250922415
1.483180428134557, 2.398523985239848
2.010703363914374, 2.767527675276753
2.178899082568808, 3.874538745387447
2.7217125382263005, 6.826568265682646
3.241590214067279, 8.487084870848705
3.2798165137614688, 9.409594095940953
3.371559633027524, 10.701107011070107
3.4709480122324163, 14.575645756457561
3.6926605504587173, 17.15867158671586
3.967889908256882, 20.848708487084863
4.067278287461774, 25.645756457564573
4.166666666666668, 28.228782287822874
4.426605504587157, 33.57933579335793
4.556574923547402, 37.63837638376384
4.640672782874619, 40.774907749077485
4.954128440366974, 42.25092250922509
5.007645259938839, 38.191881918819185
