DateTime,Rolling Current,Rolling Voltage,Battery Level,Frequency
0.36640706,14.653637620853232,3.700665439367295,3.7,10
0.36982164,14.653245304478304,3.7006666476726537,3.7,10
0.3732573,14.656250190688269,3.700671020507813,3.7,10
0.37666268,14.656168771209169,3.7006708054542554,3.7,10
0.380075599,14.659794467734148,3.700669769883156,3.7,10
0.38349628,14.664239236386466,3.7006695822477353,3.7,10
0.38689894,14.666921619093015,3.700673882722855,3.7,10
0.39033666,14.67098081065339,3.7006697398424153,3.7,10
0.39375768,14.67515743756664,3.700666920304299,3.7,10
0.3971768,14.678151537198543,3.700666560173035,3.7,10
0.40058626,14.68216989981008,3.700670142650605,3.7,10
0.40401786,14.686978391837302,3.700664518833161,3.7,10
0.40743788,14.690803872887017,3.700666129946709,3.7,10
0.41085462,14.69449220225212,3.700666475176812,3.7,10
0.4142977,14.695527096046105,3.700662922739983,3.7,10
0.41770552,14.69511857139875,3.7006675983667376,3.7,10
0.42114206,14.693078100914104,3.700669497132302,3.7,10
0.42456868,14.68922640499656,3.700664921402932,3.7,10
0.42798954,14.686540143797146,3.7006624323129658,3.7,10
0.43143926,14.683082591509418,3.700655972957612,3.7,10
0.43485966,14.679218866163836,3.7006564908027655,3.7,10
0.4382815,14.67454057233405,3.700651469945908,3.7,10
0.44170752,14.67238164227453,3.700651154994965,3.7,10
0.44512422,14.668891387060254,3.700652766108513,3.7,10
0.4485402,14.6666103666648,3.7006539468765274,3.7,10
0.45197776,14.662595249246776,3.70065446472168,3.7,10
0.4554195,14.663873105775538,3.7006548672914503,3.7,10
0.4588389,14.663974943570768,3.7006546522378927,3.7,10
0.46228304,14.663706365041406,3.700653543710709,3.7,10
0.46569152,14.663255111314328,3.700654449462891,3.7,10
0.4691054,14.663511438760878,3.700650882005692,3.7,10
0.47253152,14.664084529038492,3.700649013280869,3.7,10
0.47594894,14.663608700036972,3.7006517752408983,3.7,10
0.4793615,14.663416165858472,3.700651142120362,3.7,10
0.4827899,14.66376556828614,3.700657241225243,3.7,10
0.48621298,14.66310308035459,3.700653516173363,3.7,10
0.48963186,14.663024790585,3.700650696516037,3.7,10
0.49305512,14.662430366501171,3.700648855209351,3.7,10
0.49646874,14.662139533553232,3.700649488329888,3.7,10
0.49988508,14.659015342127487,3.700648940324784,3.7,10
0.50330818,14.65862469701092,3.700649560689927,3.7,10
0.50672708,14.65861715795468,3.700654163718224,3.7,10
0.51016232,14.65877982648085,3.700649503231049,3.7,10
0.51359976,14.658535680267915,3.7006493881940847,3.7,10
0.51702572,14.6584552978165,3.7006479347944254,3.7,10
0.52045512,14.65845797071229,3.700638110518456,3.7,10
0.52388494,14.658488628920123,3.7006386710405352,3.7,10
0.52731138,14.663313574157614,3.7006324568986897,3.7,10
0.53073936,14.66651247953992,3.700631321310997,3.7,10
0.5341686,14.66965248901393,3.700628847122193,3.7,10
0.53758254,14.673574983142275,3.70063244187832,3.7,10
0.54101368,14.67682225210588,3.700622602701188,3.7,10
0.5444472,14.680399234406606,3.7006254796981817,3.7,10
0.5478586,14.684061177540526,3.700620186209679,3.7,10
0.55128662,14.68756949948142,3.700634931564331,3.7,10
0.55470664,14.691401425749016,3.700640600442887,3.7,10
0.55810378,14.693730769678908,3.700641378402711,3.7,10
0.5615266,14.691539519932077,3.7006454062461858,3.7,10
0.56495656,14.691244383808185,3.700646629452706,3.7,10
0.5683698,14.687002503778745,3.700650757074357,3.7,10
0.57178346,14.682759735267569,3.700658394694329,3.7,10
0.57520686,14.67823602282438,3.700655460238458,3.7,10
0.57863256,14.674335151212247,3.7006561506986624,3.7,10
0.58207914,14.667350746458355,3.700660838603974,3.7,10
0.5855103,14.663545810850296,3.700658752322197,3.7,10
0.58892794,14.65993548161346,3.700656393170357,3.7,10
0.59236368,14.655698543181602,3.700660305976868,3.7,10
0.59578254,14.651758203515744,3.700656263232232,3.7,10
0.59920492,14.647425576811615,3.7006585071086886,3.7,10
0.60263882,14.64749458874572,3.700651602506638,3.7,10
0.60606474,14.647274721180985,3.7006491131782537,3.7,10
0.60949576,14.648153011454228,3.700646178722382,3.7,10
0.61291492,14.648013476980807,3.700651169419289,3.7,10
0.61634418,14.647612167755105,3.7006549670696254,3.7,10
0.61974646,14.647286249091808,3.700655945301056,3.7,10
0.6231868,14.647312462096991,3.700656950950623,3.7,10
0.62661236,14.647771834162953,3.700655297517777,3.7,10
0.63003348,14.648094637086574,3.7006600884199146,3.7,10
0.63346436,14.648143285652576,3.70065978550911,3.7,10
0.63688216,14.648669042857318,3.700656808495522,3.7,10
0.6403063,14.648054841672955,3.700654434323311,3.7,10
0.64372318,14.647885040147187,3.700663668155671,3.7,10
0.64714562,14.647907657315912,3.700664358615876,3.7,10
0.65056654,14.648069384274963,3.700670845508576,3.7,10
0.65400576,14.648471618303988,3.700665509343148,3.7,10
0.65742644,14.649066912243102,3.70066545200348,3.7,10
0.6608482,14.648397387703843,3.700669825077057,3.7,10
0.66429106,14.650144400773534,3.7006660852432254,3.7,10
0.66770196,14.64957165135998,3.7006696953773504,3.7,10
0.6711167,14.654078835854271,3.700670213222504,3.7,10
0.6745327,14.657972136978026,3.700670443177224,3.7,10
0.67794804,14.661131318192895,3.700662805676461,3.7,10
0.68137446,14.66468542674553,3.700663223385811,3.7,10
0.6847844,14.6707566217519,3.700663683533669,3.7,10
0.68821118,14.674214867874946,3.7006680264472966,3.7,10
0.69165414,14.679481175029617,3.700666645288468,3.7,10
0.69507312,14.682647606125062,3.700668501496315,3.7,10
0.69850716,14.68599174893457,3.7006678683757785,3.7,10
0.70192744,14.68991904170248,3.7006666750907904,3.7,10
0.70537318,14.693754890235098,3.700665336608887,3.7,10
0.7088017,14.69404920074153,3.700665278911591,3.7,10
0.71223812,14.69090167828831,3.7006626896858217,3.7,10
0.71565028,14.686246003722728,3.7006592223644255,3.7,10
0.71907222,14.682863032910928,3.7006645159721376,3.7,10
0.72250562,14.679390302859202,3.700671810984612,3.7,10
0.7259229,14.675634122919242,3.700678830862045,3.7,10
0.72935506,14.671504470985331,3.700680614471436,3.7,10
0.7327717,14.667486518155734,3.7006808596849448,3.7,10
0.7361814,14.664088121848131,3.700675838828088,3.7,10
0.73960978,14.66046886448744,3.700681032299996,3.7,10
0.74303498,14.65639587771143,3.7006871037483218,3.7,10
0.74646056,14.654549451079175,3.700679983854294,3.7,10
0.74987916,14.65563160227607,3.700680904507637,3.7,10
0.75330206,14.655030798632607,3.700681537389756,3.7,10
0.75673314,14.65555911092083,3.700680501461029,3.7,10
0.76014798,14.655888630542856,3.700680704236031,3.7,10
0.76357438,14.65564477397124,3.7006823153495794,3.7,10
0.76699644,14.656029766891104,3.700679710984231,3.7,10
0.77041534,14.655692754778968,3.700681594729424,3.7,10
0.77384556,14.655899495352015,3.700684816956521,3.7,10
0.77727488,14.655621483456295,3.7006854649782186,3.7,10
0.78069726,14.6555782789364,3.7006882266998296,3.7,10
0.78412888,14.655147107317996,3.700679365754128,3.7,10
0.7875484,14.654549784026992,3.7006750503778463,3.7,10
0.79098486,14.654205453582057,3.7006674829721455,3.7,10
0.79440916,14.653735366649878,3.7006697119474414,3.7,10
0.7978371,14.653914563357782,3.700678515553475,3.7,10
0.80128078,14.65380605729292,3.7006774647235874,3.7,10
0.80470718,14.653096588328433,3.700674315094948,3.7,10
0.8081194,14.653962190262922,3.700673064112664,3.7,10
0.81153692,14.65319821052248,3.7006742875576015,3.7,10
0.81496128,14.65243439702312,3.700675826072693,3.7,10
0.81838784,14.657273485092396,3.700672473907471,3.7,10
0.8218283,14.660284761106547,3.700672776460648,3.7,10
0.82524214,14.659844535635736,3.700671207785607,3.7,10
0.82866454,14.664730407996055,3.700669381737709,3.7,10
0.83208726,14.668333975831004,3.700668948888779,3.7,10
0.83550066,14.67255003680471,3.700670214772225,3.7,10
0.8389203,14.676674147834962,3.700665539026261,3.7,10
0.84236192,14.68041032110337,3.700665596365929,3.7,10
0.84577218,14.68342605815265,3.7006608508825303,3.7,10
0.8492018,14.6872686471324,3.7006608508825303,3.7,10
0.8526335,14.690730846254114,3.700673869729042,3.7,10
0.85605956,14.68984034517776,3.700671610713005,3.7,10
0.85948192,14.682538556866309,3.7006706900596624,3.7,10
0.86289816,14.678342764731456,3.700667913079262,3.7,10
0.86632224,14.674292851705069,3.700674702763558,3.7,10
0.86973014,14.6711790100671,3.700679723620415,3.7,10
0.87315744,14.66797812795263,3.700674700021744,3.7,10
0.87658392,14.665292512625422,3.700674469709397,3.7,10
0.87999586,14.662224379833752,3.700673534154893,3.7,10
0.88342318,14.659210468642378,3.700679560661317,3.7,10
0.88686844,14.654636920429729,3.700679848194123,3.7,10
0.89028816,14.650993493851232,3.700679315209389,3.7,10
0.89371558,14.651067433413075,3.700681386590004,3.7,10
0.8971235,14.651214443147142,3.7006771286726,3.7,10
0.90053362,14.650922516360836,3.700679617762566,3.7,10
0.9039503,14.651133609004276,3.700680538415909,3.7,10
0.9073633,14.652835478074806,3.7006835454702376,3.7,10
0.91079558,14.65356494858857,3.7006821496486655,3.7,10
0.91423566,14.653201627545023,3.700674957156181,3.7,10
0.91765118,14.653223954606762,3.7006633919477454,3.7,10
0.92107502,14.653690387029162,3.700661750674248,3.7,10
0.92448274,14.653687133919414,3.700657995700836,3.7,10
0.9278974,14.655404152814269,3.700661132931709,3.7,10
0.93131668,14.654888308141349,3.7006617659330368,3.7,10
0.93472916,14.655892307870058,3.700660700082779,3.7,10
0.93815282,14.656364486087083,3.7006622260808943,3.7,10
0.94157676,14.656462724786223,3.7006611179113382,3.7,10
0.9449902,14.656546874903114,3.700662801623345,3.7,10
0.94841194,14.6562045048922,3.700664600372314,3.7,10
0.95183956,14.656467652879623,3.7006600247621537,3.7,10
0.95526808,14.656667603645438,3.700653895616532,3.7,10
0.9586923,14.657171269413048,3.7006530902385713,3.7,10
0.96213794,14.65743084531274,3.700645049929619,3.7,10
0.96554692,14.661834253463857,3.700647136211395,3.7,10
0.96896994,14.6653351904824,3.7006438990831376,3.7,10
0.97240192,14.670627928804564,3.7006302775144575,3.7,10
0.975809219,14.675208369269928,3.7006339448690415,3.7,10
0.979222639,14.676544557325505,3.7006241208314896,3.7,10
0.98265034,14.67998409783464,3.700624235749245,3.7,10
0.98607296,14.683674426283654,3.700622106790543,3.7,10
0.98948286,14.686510486993908,3.7006191571950913,3.7,10
0.99290698,14.690317333675894,3.700619257211685,3.7,10
0.99632458,14.694224522216215,3.70061596262455,3.7,10
0.99973832,14.694426916772471,3.700615444779396,3.7,10
1.0031581,14.694641455309435,3.7006183068752287,3.7,10
1.0065798,14.689362389733986,3.7006295269727705,3.7,10
1.00999322,14.685166369425104,3.700633439540863,3.7,10
1.0134124,14.681517550023242,3.7006343752145767,3.7,10
1.01682248,14.67743119597432,3.700641252398491,3.7,10
1.02023088,14.67298664338884,3.700634980559349,3.7,10
1.02365774,14.669318962842198,3.700637987494469,3.7,10
1.02707704,14.665707150939824,3.700637224674225,3.7,10
1.03051126,14.662180940154908,3.700636074066162,3.7,10
1.0339494,14.658704240806372,3.700635771512985,3.7,10
1.03737714,14.654602424474405,3.700646128535271,3.7,10
1.04079996,14.655898910714283,3.700645453095436,3.7,10
1.04424064,14.65632586437274,3.700638002991676,3.7,10
1.04764394,14.65600632759739,3.700626207470894,3.7,10
1.05106528,14.655916223069624,3.70062846660614,3.7,10
1.05450172,14.656207345193222,3.70062633740902,3.7,10
1.05791656,14.655461692949729,3.700632006287575,3.7,10
1.06135614,14.655197828775242,3.700634307742119,3.7,10
1.06477336,14.655274606542632,3.70063365995884,3.7,10
1.06820846,14.651587042724683,3.7006310430765152,3.7,10
1.0716359,14.652482448844207,3.7006311582326887,3.7,10
1.07505622,14.652219241252135,3.700628929257393,3.7,10
1.07848032,14.652264124015318,3.7006267853975294,3.7,10
1.08189548,14.653109366307008,3.700621952176094,3.7,10
1.08531066,14.652325825998531,3.70062199485302,3.7,10
1.08872458,14.649228152120456,3.7006156080961223,3.7,10
1.09217966,14.650096807861672,3.700610472083092,3.7,10
1.09559904,14.650053386809276,3.7006127885580073,3.7,10
1.09901656,14.648626263020535,3.700629317164421,3.7,10
1.102453999,14.648746825987452,3.700633157491684,3.7,10
1.10588326,14.647926875157262,3.700629720211029,3.7,10
1.109294439,14.648217800771798,3.700617594599724,3.7,10
1.11273658,14.65246014134025,3.7006178098917006,3.7,10
1.11615246,14.655830687144748,3.7006177674531937,3.7,10
1.1195587,14.660176747012862,3.7006176249980927,3.7,10
1.12299616,14.663648473564514,3.700619236111641,3.7,10
1.12643436,14.666593278758205,3.700620256781578,3.7,10
1.12985378,14.670074256136989,3.700629348039627,3.7,10
1.13328716,14.674607318825997,3.700625910758972,3.7,10
1.1367057,14.67842460935933,3.700627909779549,3.7,10
1.14013152,14.68251772690562,3.70062416946888,3.7,10
1.14355162,14.686618612613504,3.700623866558075,3.7,10
1.14697842,14.686024224851256,3.70061945104599,3.7,10
1.15040446,14.688047296367555,3.7006235362291338,3.7,10
1.1538334,14.683502079453294,3.700625189900398,3.7,10
1.15725826,14.680091233458343,3.700637027859688,3.7,10
1.16070246,14.67742063943294,3.700633560657501,3.7,10
1.1641296,14.673285187222035,3.7006345388889312,3.7,10
1.16754042,14.669348452240198,3.7006376034021375,3.7,10
1.17096056,14.668246822431652,3.700638336181641,3.7,10
1.17439202,14.664471291471244,3.700635474205017,3.7,10
1.17781568,14.661771697923514,3.700636725068093,3.7,10
1.18124908,14.65727585833517,3.7006393144130714,3.7,10
1.18467248,14.652622759342163,3.70063475382328,3.7,10
1.18808482,14.65356339979914,3.700638666391373,3.7,10
1.19151584,14.653796819969983,3.70063596200943,3.7,10
1.1949344,14.65329011809078,3.700637718081474,3.7,10
1.19836248,14.65421574097124,3.7006417607069015,3.7,10
1.201777,14.655203346628667,3.700644234895706,3.7,10
1.20520086,14.65611184854058,3.700641372799873,3.7,10
1.20862936,14.656003533862508,3.700635706424713,3.7,10
1.21206852,14.655718718655388,3.700637474894524,3.7,10
1.21549684,14.65548276435582,3.700633519887924,3.7,10
1.218904,14.655373158398994,3.700634498119354,3.7,10
1.22233464,14.655735902488214,3.700634670734405,3.7,10
1.22575392,14.655079491902123,3.700636469483376,3.7,10
1.22918304,14.654623160138708,3.70063936150074,3.7,10
1.23260334,14.654585028067212,3.700643474340439,3.7,10
1.23602572,14.654293907806265,3.700646523952484,3.7,10
1.23945504,14.65421126829459,3.7006461787223817,3.7,10
1.24288526,14.654874534811809,3.7006457483768473,3.7,10
1.24630516,14.65450628427787,3.70064781999588,3.7,10
1.24970942,14.65463525895028,3.700648495554924,3.7,10
1.25313026,14.654565529897797,3.7006488709449767,3.7,10
1.25656356,14.659361188765605,3.700645591139793,3.7,10
1.25998382,14.66410495759918,3.700647072315216,3.7,10
1.26340302,14.66794580686836,3.7006501792669297,3.7,10
1.26681796,14.671518639428529,3.7006499190330495,3.7,10
1.27022388,14.674856754718334,3.700648265242577,3.7,10
1.2736527,14.678086003987104,3.70065055179596,3.7,10
1.2770716,14.681855737464488,3.700647084593773,3.7,10
1.2804826,14.685830485308529,3.7006487382650377,3.7,10
1.28391756,14.689999024383711,3.700647775173187,3.7,10
1.28733452,14.6934089954011,3.700645661234856,3.7,10
1.29075522,14.6956357937306,3.700641200780869,3.7,10
1.29418342,14.695687491446716,3.700639965057373,3.7,10
1.29761692,14.693269861396384,3.7006444679498673,3.7,10
1.30107258,14.689565035048856,3.7006449284553526,3.7,10
1.30448892,14.68582309316842,3.700642741918564,3.7,10
1.30789624,14.682511426042751,3.700643490076065,3.7,10
1.31132308,14.675440829712883,3.7006358523368834,3.7,10
1.31473404,14.671869544312344,3.700633653402329,3.7,10
1.31815202,14.668249385897054,3.700632329821586,3.7,10
1.32158948,14.663818498142048,3.700631927013397,3.7,10
1.32500336,14.660715135280029,3.700628101944923,3.7,10
1.32841874,14.656574269989491,3.7006280169487,3.7,10
1.33185698,14.652790284017088,3.700630836367607,3.7,10
1.33528596,14.6538314570207,3.70063174200058,3.7,10
1.33871776,14.652258633868753,3.700623096108437,3.7,10
1.34213926,14.652356930309892,3.700618262887001,3.7,10
1.34554646,14.651952598942431,3.700617715001106,3.7,10
1.34895676,14.65112202079034,3.7006163041591646,3.7,10
1.3523814,14.652061887318256,3.700620532035828,3.7,10
1.355811679,14.65162237943149,3.700622215628624,3.7,10
1.35922308,14.651653984794386,3.700618015408516,3.7,10
1.36265144,14.651547509478396,3.700623696804047,3.7,10
1.36607432,14.651892855530596,3.700622315764427,3.7,10
1.36948588,14.651512305019416,3.700624702334404,3.7,10
1.37293262,14.65168144158087,3.7006314495801926,3.7,10
1.3763642,14.652074192417777,3.7006318795681,3.7,10
1.379787,14.65144845168105,3.7006336055994034,3.7,10
1.383220899,14.651545137865456,3.7006354194879534,3.7,10
1.38664718,14.65163763496092,3.700635649800301,3.7,10
1.39006122,14.65180761623195,3.700635031938553,3.7,10
1.3934857,14.65442955004981,3.700636542916298,3.7,10
1.39690306,14.654135023942208,3.7006346589326857,3.7,10
1.40032564,14.654822884825975,3.700634386301041,3.7,10
1.40376308,14.6586355769541,3.700632314682007,3.7,10
1.40718846,14.662408476928237,3.70062923514843,3.7,10
1.41062592,14.666155897080888,3.700626803398132,3.7,10
1.41405376,14.672665429767212,3.700622803211212,3.7,10
1.4174792,14.675652431789777,3.700623581528664,3.7,10
1.4209129,14.680248667486005,3.700622445583344,3.7,10
1.42433772,14.684364692075173,3.7006219851970674,3.7,10
1.4277763,14.687518046470352,3.7006135420799255,3.7,10
1.43120774,14.69186281692236,3.700611470460892,3.7,10
1.43462704,14.695112379267805,3.700613771915436,3.7,10
1.43804036,14.695219955407072,3.700614749908447,3.7,10
1.44148722,14.696481518214558,3.70061328125,3.7,10
1.4449114,14.692646177951234,3.7006107494831086,3.7,10
1.44831926,14.688513335539016,3.700609483599663,3.7,10
1.45174148,14.685226304223749,3.700595198988915,3.7,10
1.45515412,14.68110332102514,3.7005984212160112,3.7,10
1.45857834,14.673109042691056,3.700594738721848,3.7,10
1.46200264,14.669117185054334,3.700601600766182,3.7,10
1.46541942,14.66579201328567,3.700606118798256,3.7,10
1.46883394,14.661396438255894,3.700604090094567,3.7,10
1.47226968,14.657663744874288,3.700602881908418,3.7,10
1.47568736,14.654260233510271,3.700606234073639,3.7,10
1.47910584,14.653822683263558,3.700606234073639,3.7,10
1.48253786,14.655100539792318,3.70060422039032,3.7,10
1.48597332,14.655782401561725,3.700601601004601,3.7,10
1.48940888,14.655793356709168,3.7005993995666495,3.7,10
1.49283808,14.65612095221876,3.700606058955192,3.7,10
1.49624322,14.656483405269668,3.700608303070069,3.7,10
1.49965734,14.656213524751347,3.700606879591942,3.7,10
1.50309102,14.655939285177718,3.7006096563339232,3.7,10
1.50652512,14.655920438002772,3.7006104618310927,3.7,10
1.50994836,14.656932340934848,3.700611367225647,3.7,10
1.51339366,14.657228911761168,3.700611755013466,3.7,10
1.5168103,14.657055010553425,3.700609755992889,3.7,10
1.52023408,14.6572582744993,3.700605555534363,3.7,10
1.52366642,14.656963092274932,3.700609640836716,3.7,10
1.52708562,14.656574541702836,3.700609525680542,3.7,10
1.53048736,14.656738659832593,3.7006147615909577,3.7,10
1.53391256,14.655822743196008,3.70061138176918,3.7,10
1.53733074,14.655249708797747,3.700615221858024,3.7,10
1.54074912,14.655356994364372,3.700615164518356,3.7,10
1.54417346,14.655310245696416,3.700612905621528,3.7,10
1.54758688,14.655432029161569,3.700614516735077,3.7,10
1.5510329,14.659623472019996,3.700616890907288,3.7,10
1.55445328,14.66074046678838,3.70062593960762,3.7,10
1.55787196,14.665212782565476,3.700629261851311,3.7,10
1.56130972,14.668637045193435,3.70062635743618,3.7,10
1.56471454,14.67226223042232,3.7006230504512794,3.7,10
1.56812898,14.676399422576624,3.700620748877525,3.7,10
1.5715617,14.682350366143485,3.7006213394403455,3.7,10
1.57498818,14.682906740577868,3.700613614082336,3.7,10
1.57840674,14.686339215608289,3.700626602649689,3.7,10
1.58183834,14.689493432873832,3.70062855899334,3.7,10
1.58525092,14.68913887254891,3.700626459956169,3.7,10
1.58867838,14.689827534602928,3.7006280134916314,3.7,10
1.59211838,14.683743821224173,3.70062484896183,3.7,10
1.5955485,14.680353863863246,3.700618404507637,3.7,10
1.59895266,14.676879194332257,3.7006205184459686,3.7,10
1.6023754,14.672082916134938,3.70062483394146,3.7,10
1.60579276,14.668872218811854,3.700621224164963,3.7,10
1.60919618,14.665099447360232,3.700622705221176,3.7,10
1.6126157,14.660743949003487,3.700622935414314,3.7,10
1.6160297,14.656658635009052,3.700627811193466,3.7,10
1.61944946,14.65267450083044,3.7006260125637054,3.7,10
1.62288904,14.648559886496482,3.700623120546341,3.7,10
1.62631248,14.650582438334792,3.700620143532753,3.7,10
1.6297216,14.650446735322449,3.7006185324192047,3.7,10
1.63316846,14.650074133183775,3.700613756775856,3.7,10
1.63659502,14.652892189566018,3.700611785531044,3.7,10
1.6400136,14.652649994473878,3.700617524266243,3.7,10
1.6434556,14.653632815461576,3.700618127107621,3.7,10
1.64687956,14.653876151423878,3.7006173943281175,3.7,10
1.65030874,14.653640701435483,3.700611007332802,3.7,10
1.65373364,14.653910364489976,3.700611985564232,3.7,10
1.65715898,14.656570000108308,3.700608433127403,3.7,10
1.66056556,14.657084903214102,3.700611525177956,3.7,10
1.66399242,14.658037133980516,3.7006085906028754,3.7,10
1.66741324,14.657808997668305,3.7006101590394977,3.7,10
1.67083378,14.657338097691513,3.700611482501031,3.7,10
1.67426242,14.657655606977617,3.700607800126076,3.7,10
1.67766588,14.657343169674252,3.7006139843463903,3.7,10
1.68109272,14.656851029954828,3.7006114401817327,3.7,10
